--------- beginning of crash
--------- beginning of system
--------- beginning of main
2026-04-10 09:41:57.136 13690-13690 dex2oat                 dex2oat                              W  Verification of int org.concentus.OpusEncoder.opus_encode_native(short[], int, int, byte[], int, int, int, short[], int, int, int, int, int, int) took 108.616ms
---------------------------- PROCESS STARTED (13930) for package com.reedersystems.commandcomms ----------------------------
---------------------------- PROCESS ENDED (13930) for package com.reedersystems.commandcomms ----------------------------
---------------------------- PROCESS STARTED (13990) for package com.reedersystems.commandcomms ----------------------------
2026-04-10 09:59:49.220 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE frame=1 pcmBytes=1920 encodedBytes=157 seq=1 t=320ms
2026-04-10 09:59:49.251 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE frame=2 pcmBytes=1920 encodedBytes=133 seq=2 t=351ms
2026-04-10 09:59:49.281 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE frame=3 pcmBytes=1920 encodedBytes=122 seq=3 t=382ms
2026-04-10 09:59:49.310 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE frame=4 pcmBytes=1920 encodedBytes=167 seq=4 t=411ms
2026-04-10 09:59:49.366 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE frame=5 pcmBytes=1920 encodedBytes=175 seq=5 t=466ms
2026-04-10 09:59:49.487 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE_SUMMARY frames=6 totalFrames=6 totalPcmBytes=11520 totalEncodedBytes=933 t=587ms
2026-04-10 09:59:49.743 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=42 totalFrames=17505 totalOpusBytes=178948 totalPcmBytes=33609600 plcCount=15828 t=844ms
2026-04-10 09:59:50.285 13990-19204 [RadioError]            com.reedersystems.commandcomms       E  OPUS_ENCODE_ASSERTION_FAILURE frame=29 source=VOICE_COMMUNICATION samples=960 bytes=1920 expectedBytes=1920 sampleRate=48000 frameSize=960 consecutiveFailures=1 assertionFailures=1 method=encode
2026-04-10 09:59:50.288 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  Encoder re-initialized after assertion failure (sampleRate=48000 frameSize=960 complexity=8 bitrate=64000) t=1389ms
2026-04-10 09:59:50.297 13990-19204 [RadioError]            com.reedersystems.commandcomms       E  OPUS_ENCODE_ASSERTION_FAILURE frame=29 source=VOICE_COMMUNICATION samples=960 bytes=1920 expectedBytes=1920 sampleRate=48000 frameSize=960 consecutiveFailures=2 assertionFailures=2 method=encode
2026-04-10 09:59:50.300 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  Encoder re-initialized after assertion failure (sampleRate=48000 frameSize=960 complexity=8 bitrate=64000) t=1400ms
2026-04-10 09:59:50.514 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE_SUMMARY frames=30 totalFrames=36 totalPcmBytes=69120 totalEncodedBytes=5946 t=1614ms
2026-04-10 09:59:50.763 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=44 totalFrames=17549 totalOpusBytes=178948 totalPcmBytes=33694080 plcCount=15872 t=1863ms
2026-04-10 09:59:51.531 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE_SUMMARY frames=34 totalFrames=70 totalPcmBytes=134400 totalEncodedBytes=11620 t=2631ms
2026-04-10 09:59:51.763 13990-19209 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=45 totalFrames=17594 totalOpusBytes=178948 totalPcmBytes=33780480 plcCount=15917 t=2864ms
2026-04-10 09:59:52.542 13990-19204 [OpusCodec]             com.reedersystems.commandcomms       D  ENCODE_SUMMARY frames=34 totalFrames=104 totalPcmBytes=199680 totalEncodedBytes=17189 t=3643ms
2026-04-10 09:59:52.771 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=49 totalFrames=17643 totalOpusBytes=178948 totalPcmBytes=33874560 plcCount=15966 t=3871ms
2026-04-10 09:59:53.784 13990-19209 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=43 totalFrames=17686 totalOpusBytes=178948 totalPcmBytes=33957120 plcCount=16009 t=4884ms
2026-04-10 09:59:54.803 13990-19209 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=17737 totalOpusBytes=178948 totalPcmBytes=34055040 plcCount=16060 t=5904ms
2026-04-10 09:59:55.804 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=17787 totalOpusBytes=178948 totalPcmBytes=34151040 plcCount=16110 t=6904ms
2026-04-10 09:59:56.804 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=17837 totalOpusBytes=178948 totalPcmBytes=34247040 plcCount=16160 t=7904ms
2026-04-10 09:59:57.803 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=17887 totalOpusBytes=178948 totalPcmBytes=34343040 plcCount=16210 t=8903ms
2026-04-10 09:59:58.823 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=17938 totalOpusBytes=178948 totalPcmBytes=34440960 plcCount=16261 t=9924ms
2026-04-10 09:59:59.843 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=17989 totalOpusBytes=178948 totalPcmBytes=34538880 plcCount=16312 t=10943ms
2026-04-10 10:00:00.844 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18039 totalOpusBytes=178948 totalPcmBytes=34634880 plcCount=16362 t=11945ms
2026-04-10 10:00:01.846 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18089 totalOpusBytes=178948 totalPcmBytes=34730880 plcCount=16412 t=12946ms
2026-04-10 10:00:02.846 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18139 totalOpusBytes=178948 totalPcmBytes=34826880 plcCount=16462 t=13946ms
2026-04-10 10:00:03.846 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18189 totalOpusBytes=178948 totalPcmBytes=34922880 plcCount=16512 t=14946ms
2026-04-10 10:00:04.856 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18239 totalOpusBytes=178948 totalPcmBytes=35018880 plcCount=16562 t=15957ms
2026-04-10 10:00:05.860 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=48 totalFrames=18287 totalOpusBytes=178948 totalPcmBytes=35111040 plcCount=16610 t=16960ms
2026-04-10 10:00:06.860 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18337 totalOpusBytes=178948 totalPcmBytes=35207040 plcCount=16660 t=17961ms
2026-04-10 10:00:07.860 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18387 totalOpusBytes=178948 totalPcmBytes=35303040 plcCount=16710 t=18960ms
2026-04-10 10:00:08.877 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=46 totalFrames=18433 totalOpusBytes=178948 totalPcmBytes=35391360 plcCount=16756 t=19977ms
2026-04-10 10:00:09.888 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=41 totalFrames=18474 totalOpusBytes=178948 totalPcmBytes=35470080 plcCount=16797 t=20989ms
2026-04-10 10:00:10.906 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=40 totalFrames=18514 totalOpusBytes=178948 totalPcmBytes=35546880 plcCount=16837 t=22006ms
2026-04-10 10:00:11.913 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=42 totalFrames=18556 totalOpusBytes=178948 totalPcmBytes=35627520 plcCount=16879 t=23013ms
2026-04-10 10:00:12.914 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=36 totalFrames=18592 totalOpusBytes=178948 totalPcmBytes=35696640 plcCount=16915 t=24014ms
2026-04-10 10:00:13.919 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=43 totalFrames=18635 totalOpusBytes=178948 totalPcmBytes=35779200 plcCount=16958 t=25020ms
2026-04-10 10:00:14.920 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18685 totalOpusBytes=178948 totalPcmBytes=35875200 plcCount=17008 t=26020ms
2026-04-10 10:00:15.939 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=18736 totalOpusBytes=178948 totalPcmBytes=35973120 plcCount=17059 t=27039ms
2026-04-10 10:00:16.938 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18786 totalOpusBytes=178948 totalPcmBytes=36069120 plcCount=17109 t=28038ms
2026-04-10 10:00:17.940 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18836 totalOpusBytes=178948 totalPcmBytes=36165120 plcCount=17159 t=29040ms
2026-04-10 10:00:18.943 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18886 totalOpusBytes=178948 totalPcmBytes=36261120 plcCount=17209 t=30043ms
2026-04-10 10:00:19.958 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=18937 totalOpusBytes=178948 totalPcmBytes=36359040 plcCount=17260 t=31058ms
2026-04-10 10:00:20.960 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=18987 totalOpusBytes=178948 totalPcmBytes=36455040 plcCount=17310 t=32060ms
2026-04-10 10:00:21.959 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19037 totalOpusBytes=178948 totalPcmBytes=36551040 plcCount=17360 t=33060ms
2026-04-10 10:00:22.960 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19087 totalOpusBytes=178948 totalPcmBytes=36647040 plcCount=17410 t=34061ms
2026-04-10 10:00:23.979 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19138 totalOpusBytes=178948 totalPcmBytes=36744960 plcCount=17461 t=35079ms
2026-04-10 10:00:24.979 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19188 totalOpusBytes=178948 totalPcmBytes=36840960 plcCount=17511 t=36079ms
2026-04-10 10:00:25.979 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19238 totalOpusBytes=178948 totalPcmBytes=36936960 plcCount=17561 t=37079ms
2026-04-10 10:00:26.982 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19288 totalOpusBytes=178948 totalPcmBytes=37032960 plcCount=17611 t=38082ms
2026-04-10 10:00:27.999 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19339 totalOpusBytes=178948 totalPcmBytes=37130880 plcCount=17662 t=39100ms
2026-04-10 10:00:29.000 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19389 totalOpusBytes=178948 totalPcmBytes=37226880 plcCount=17712 t=40100ms
2026-04-10 10:00:30.002 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19439 totalOpusBytes=178948 totalPcmBytes=37322880 plcCount=17762 t=41102ms
2026-04-10 10:00:31.019 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19490 totalOpusBytes=178948 totalPcmBytes=37420800 plcCount=17813 t=42119ms
2026-04-10 10:00:32.039 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19541 totalOpusBytes=178948 totalPcmBytes=37518720 plcCount=17864 t=43140ms
2026-04-10 10:00:33.039 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19591 totalOpusBytes=178948 totalPcmBytes=37614720 plcCount=17914 t=44140ms
2026-04-10 10:00:34.047 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19641 totalOpusBytes=178948 totalPcmBytes=37710720 plcCount=17964 t=45147ms
2026-04-10 10:00:35.048 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19691 totalOpusBytes=178948 totalPcmBytes=37806720 plcCount=18014 t=46149ms
2026-04-10 10:00:36.067 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19742 totalOpusBytes=178948 totalPcmBytes=37904640 plcCount=18065 t=47167ms
2026-04-10 10:00:37.068 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19792 totalOpusBytes=178948 totalPcmBytes=38000640 plcCount=18115 t=48169ms
2026-04-10 10:00:38.087 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19843 totalOpusBytes=178948 totalPcmBytes=38098560 plcCount=18166 t=49188ms
2026-04-10 10:00:39.107 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=19894 totalOpusBytes=178948 totalPcmBytes=38196480 plcCount=18217 t=50207ms
2026-04-10 10:00:40.107 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19944 totalOpusBytes=178948 totalPcmBytes=38292480 plcCount=18267 t=51207ms
2026-04-10 10:00:41.110 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=19994 totalOpusBytes=178948 totalPcmBytes=38388480 plcCount=18317 t=52211ms
2026-04-10 10:00:42.116 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20044 totalOpusBytes=178948 totalPcmBytes=38484480 plcCount=18367 t=53216ms
2026-04-10 10:00:43.116 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20094 totalOpusBytes=178948 totalPcmBytes=38580480 plcCount=18417 t=54216ms
2026-04-10 10:00:44.134 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=20145 totalOpusBytes=178948 totalPcmBytes=38678400 plcCount=18468 t=55235ms
2026-04-10 10:00:45.135 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20195 totalOpusBytes=178948 totalPcmBytes=38774400 plcCount=18518 t=56235ms
2026-04-10 10:00:46.153 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=20246 totalOpusBytes=178948 totalPcmBytes=38872320 plcCount=18569 t=57253ms
2026-04-10 10:00:47.157 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20296 totalOpusBytes=178948 totalPcmBytes=38968320 plcCount=18619 t=58257ms
2026-04-10 10:00:48.174 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=20347 totalOpusBytes=178948 totalPcmBytes=39066240 plcCount=18670 t=59275ms
2026-04-10 10:00:49.175 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20397 totalOpusBytes=178948 totalPcmBytes=39162240 plcCount=18720 t=60275ms
2026-04-10 10:00:50.194 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=20448 totalOpusBytes=178948 totalPcmBytes=39260160 plcCount=18771 t=61295ms
2026-04-10 10:00:51.195 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20498 totalOpusBytes=178948 totalPcmBytes=39356160 plcCount=18821 t=62295ms
2026-04-10 10:00:52.194 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20548 totalOpusBytes=178948 totalPcmBytes=39452160 plcCount=18871 t=63295ms
2026-04-10 10:00:53.214 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=20599 totalOpusBytes=178948 totalPcmBytes=39550080 plcCount=18922 t=64314ms
2026-04-10 10:00:54.215 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20649 totalOpusBytes=178948 totalPcmBytes=39646080 plcCount=18972 t=65315ms
2026-04-10 10:00:55.234 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=20700 totalOpusBytes=178948 totalPcmBytes=39744000 plcCount=19023 t=66334ms
2026-04-10 10:00:56.253 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20750 totalOpusBytes=178948 totalPcmBytes=39840000 plcCount=19073 t=67353ms
2026-04-10 10:00:57.254 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20800 totalOpusBytes=178948 totalPcmBytes=39936000 plcCount=19123 t=68354ms
2026-04-10 10:00:58.254 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20850 totalOpusBytes=178948 totalPcmBytes=40032000 plcCount=19173 t=69354ms
2026-04-10 10:00:59.253 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20900 totalOpusBytes=178948 totalPcmBytes=40128000 plcCount=19223 t=70354ms
2026-04-10 10:01:00.261 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=20950 totalOpusBytes=178948 totalPcmBytes=40224000 plcCount=19273 t=71361ms
2026-04-10 10:01:01.276 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=49 totalFrames=20999 totalOpusBytes=178948 totalPcmBytes=40318080 plcCount=19322 t=72376ms
2026-04-10 10:01:02.296 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21050 totalOpusBytes=178948 totalPcmBytes=40416000 plcCount=19373 t=73396ms
2026-04-10 10:01:03.296 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21100 totalOpusBytes=178948 totalPcmBytes=40512000 plcCount=19423 t=74397ms
2026-04-10 10:01:04.316 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21151 totalOpusBytes=178948 totalPcmBytes=40609920 plcCount=19474 t=75416ms
2026-04-10 10:01:05.316 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21201 totalOpusBytes=178948 totalPcmBytes=40705920 plcCount=19524 t=76417ms
2026-04-10 10:01:06.316 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21251 totalOpusBytes=178948 totalPcmBytes=40801920 plcCount=19574 t=77416ms
2026-04-10 10:01:07.327 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21301 totalOpusBytes=178948 totalPcmBytes=40897920 plcCount=19624 t=78427ms
2026-04-10 10:01:08.345 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21352 totalOpusBytes=178948 totalPcmBytes=40995840 plcCount=19675 t=79445ms
2026-04-10 10:01:09.345 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21402 totalOpusBytes=178948 totalPcmBytes=41091840 plcCount=19725 t=80446ms
2026-04-10 10:01:10.366 13990-18071 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21453 totalOpusBytes=178948 totalPcmBytes=41189760 plcCount=19776 t=81467ms
2026-04-10 10:01:11.367 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21503 totalOpusBytes=178948 totalPcmBytes=41285760 plcCount=19826 t=82467ms
2026-04-10 10:01:12.366 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21553 totalOpusBytes=178948 totalPcmBytes=41381760 plcCount=19876 t=83466ms
2026-04-10 10:01:13.366 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21603 totalOpusBytes=178948 totalPcmBytes=41477760 plcCount=19926 t=84467ms
2026-04-10 10:01:14.385 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21654 totalOpusBytes=178948 totalPcmBytes=41575680 plcCount=19977 t=85485ms
2026-04-10 10:01:15.406 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21705 totalOpusBytes=178948 totalPcmBytes=41673600 plcCount=20028 t=86506ms
2026-04-10 10:01:16.406 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21755 totalOpusBytes=178948 totalPcmBytes=41769600 plcCount=20078 t=87507ms
2026-04-10 10:01:17.426 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21806 totalOpusBytes=178948 totalPcmBytes=41867520 plcCount=20129 t=88526ms
2026-04-10 10:01:18.446 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=21857 totalOpusBytes=178948 totalPcmBytes=41965440 plcCount=20180 t=89546ms
2026-04-10 10:01:19.446 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21907 totalOpusBytes=178948 totalPcmBytes=42061440 plcCount=20230 t=90546ms
2026-04-10 10:01:20.445 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=21957 totalOpusBytes=178948 totalPcmBytes=42157440 plcCount=20280 t=91545ms
2026-04-10 10:01:21.446 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22007 totalOpusBytes=178948 totalPcmBytes=42253440 plcCount=20330 t=92547ms
2026-04-10 10:01:22.446 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22057 totalOpusBytes=178948 totalPcmBytes=42349440 plcCount=20380 t=93546ms
2026-04-10 10:01:23.446 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22107 totalOpusBytes=178948 totalPcmBytes=42445440 plcCount=20430 t=94547ms
2026-04-10 10:01:24.467 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=22158 totalOpusBytes=178948 totalPcmBytes=42543360 plcCount=20481 t=95567ms
2026-04-10 10:01:25.466 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22208 totalOpusBytes=178948 totalPcmBytes=42639360 plcCount=20531 t=96567ms
2026-04-10 10:01:26.466 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22258 totalOpusBytes=178948 totalPcmBytes=42735360 plcCount=20581 t=97567ms
2026-04-10 10:01:27.466 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22308 totalOpusBytes=178948 totalPcmBytes=42831360 plcCount=20631 t=98567ms
2026-04-10 10:01:28.488 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=22359 totalOpusBytes=178948 totalPcmBytes=42929280 plcCount=20682 t=99589ms
2026-04-10 10:01:29.507 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=22410 totalOpusBytes=178948 totalPcmBytes=43027200 plcCount=20733 t=100607ms
2026-04-10 10:01:30.507 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22460 totalOpusBytes=178948 totalPcmBytes=43123200 plcCount=20783 t=101607ms
2026-04-10 10:01:31.507 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22510 totalOpusBytes=178948 totalPcmBytes=43219200 plcCount=20833 t=102607ms
2026-04-10 10:01:32.507 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22560 totalOpusBytes=178948 totalPcmBytes=43315200 plcCount=20883 t=103607ms
2026-04-10 10:01:33.506 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22610 totalOpusBytes=178948 totalPcmBytes=43411200 plcCount=20933 t=104607ms
2026-04-10 10:01:34.507 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22660 totalOpusBytes=178948 totalPcmBytes=43507200 plcCount=20983 t=105607ms
2026-04-10 10:01:35.507 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22710 totalOpusBytes=178948 totalPcmBytes=43603200 plcCount=21033 t=106607ms
2026-04-10 10:01:36.507 13990-18589 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22760 totalOpusBytes=178948 totalPcmBytes=43699200 plcCount=21083 t=107607ms
2026-04-10 10:01:37.506 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22810 totalOpusBytes=178948 totalPcmBytes=43795200 plcCount=21133 t=108607ms
2026-04-10 10:01:38.526 13990-18548 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=51 totalFrames=22861 totalOpusBytes=178948 totalPcmBytes=43893120 plcCount=21184 t=109626ms
2026-04-10 10:01:39.526 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22911 totalOpusBytes=178948 totalPcmBytes=43989120 plcCount=21234 t=110626ms
2026-04-10 10:01:40.526 13990-19208 [OpusCodec]             com.reedersystems.commandcomms       D  DECODE_SUMMARY frames=50 totalFrames=22961 totalOpusBytes=178948 totalPcmBytes=44085120 plcCount=21284 t=111626ms
